mondo_id,disease_name,obsolete_hpo_id,obsolete_hpo_label,replaced_by_hpo_id,replaced_by_hpo_label,consider_hpo_ids,raw_weight,weight,recommendation,rag_strategy,rerank_scoring_strategy,source_name,source_url,notes
MONDO:0008047,episodic ataxia type 1,HP:0002370,obsolete Poor coordination,HP:0002311,Incoordination,,0.895,0.07843996494303243,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0012215,myofibrillar myopathy 3,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.895,0.06789601143757477,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018460,Eales disease,HP:0025239,obsolete Subhyaloid hemorrhage,HP:0025240,Preretinal hemorrhage,,0.025,0.004524886877828054,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008865,Bietti crystalline corneoretinal dystrophy,HP:0200065,obsolete Chorioretinal degeneration,HP:0000533,Chorioretinal atrophy,,0.545,0.07622377622377624,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009675,autosomal recessive limb-girdle muscular dystrophy type 2A,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.04153345205043595,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007614,congenital fibrosis of extraocular muscles,HP:0001180,obsolete Hand oligodactyly,HP:0009380,Finger aplasia,,0.17,0.00963718820861678,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009685,Miyoshi myopathy,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.0542558486809358,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008209,Char syndrome,HP:0008498,obsolete No permanent dentition,HP:0006349,Agenesis of permanent teeth,,0.17,0.01211689237348539,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0001347,facioscapulohumeral muscular dystrophy,HP:0007898,obsolete Exudative retinopathy,HP:0012231,Serous retinal detachment,,0.17,0.008422095615556107,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0011911,craniolenticulosutural dysplasia,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.17,0.006373008434864105,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008056,myotonic dystrophy type 1,HP:0100786,obsolete Hypersomnia,HP:0001262,Excessive daytime somnolence,,0.545,0.01981214175292748,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010305,creatine transporter deficiency,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.17,0.01195919803024974,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010747,X-linked dystonia-parkinsonism,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.17,0.02151898734177216,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0011225,severe combined immunodeficiency due to DCLRE1C deficiency,HP:0045080,obsolete Decreased CD3+ T cell proportion,HP:0005403,Decreased total T cell count,,0.17,0.01798466014281936,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010315,T-B+ severe combined immunodeficiency due to gamma chain deficiency,HP:0005407,obsolete Decreased proportion of CD4-positive helper T cells,HP:0032218,Decreased CD4+ T cell proportion,,0.895,0.05637795275590551,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010315,T-B+ severe combined immunodeficiency due to gamma chain deficiency,HP:0045080,obsolete Decreased CD3+ T cell proportion,HP:0005403,Decreased total T cell count,,0.545,0.03433070866141733,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007168,atelosteogenesis type III,HP:0003063,obsolete Abnormality of the humerus,HP:0031095,Abnormal humerus morphology,,0.545,0.05885529157667387,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0011874,neonatal ichthyosis-sclerosing cholangitis syndrome,HP:0000535,obsolete Sparse and thin eyebrow,,,HP:0045074; HP:0045075,0.895,0.08368396446937822,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018946,rhombencephalosynapsis,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.0552639703612226,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018954,Loeys-Dietz syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.17,0.008621782680360086,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008684,Wolf-Hirschhorn syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.01662950575994054,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018956,idiopathic bronchiectasis,HP:0005952,obsolete Decreased pulmonary function,HP:0002795,Abnormal respiratory system physiology,,0.895,0.08963445167751628,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0011240,megalencephaly-capillary malformation-polymicrogyria syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.02665688432379555,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0013550,distal myopathy with posterior leg and anterior hand involvement,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.895,0.08222324299494718,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007114,Angel-shaped phalango-epiphyseal dysplasia,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.17,0.02494497432134997,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
